"Sector","Categoría","Subcategoría",Año,"Tipo de GEI","GEI",Gg Gas,"Gg CO2 - eq (GWP)","Gg CO2 - eq (GTP)","Notation Key"
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2017,"Indirecto","SO2",0,0058,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2017,"Indirecto","NOx",8,1935,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2017,"Indirecto","CO",0,7698,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2017,"Indirecto","COVDM",0,2878,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2017,"Indirecto","SO2",0,5364,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2018,"Indirecto","NOx",2,3428,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2018,"Indirecto","CO",0,5182,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2018,"Indirecto","COVDM",0,0528,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2018,"Indirecto","SO2",1,4576,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2018,"Indirecto","NOx",11,7741,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2018,"Indirecto","CO",12,0123,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2018,"Indirecto","COVDM",1,0813,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2018,"Indirecto","SO2",7,9961,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2018,"Indirecto","NOx",23,5445,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2018,"Indirecto","CO",93,9085,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2018,"Indirecto","COVDM",14,4685,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2018,"Indirecto","SO2",0,07331,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2018,"Indirecto","NOx",6,7331,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2018,"Indirecto","CO",55,1114,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2018,"Indirecto","COVDM",9,0294,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2018,"Indirecto","SO2",5,2841,"N/A","N/A",
"1 - Energía","1.B - Emisiones fugitivas de los combustibles","1.B.2 - Petróleo y Gas Natural",2018,"Indirecto","NOx",0,5195,"N/A","N/A",
"1 - Energía","1.B - Emisiones fugitivas de los combustibles","1.B.2 - Petróleo y Gas Natural",2018,"Indirecto","CO",0,1948,"N/A","N/A",
"1 - Energía","1.B - Emisiones fugitivas de los combustibles","1.B.2 - Petróleo y Gas Natural",2018,"Indirecto","COVDM",0,872,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.B - Industria Química","2.B.10 - Otros ",2018,"Indirecto","SO2",1,36,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.C - Industria de los metales","2.C.1 - Producción de hierro y acero",2018,"Indirecto","NOx",0,0077,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.C - Industria de los metales","2.C.1 - Producción de hierro y acero",2018,"Indirecto","CO",0,101,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.C - Industria de los metales","2.C.1 - Producción de hierro y acero",2018,"Indirecto","COVDM",0,0027,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.C - Industria de los metales","2.C.1 - Producción de hierro y acero",2018,"Indirecto","SO2",0,0036,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.D - Uso de productos no energéticos de combustibles y de solventes","2.D.3 - Uso de solventes",2018,"Indirecto","COVDM",17,43799315,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.D - Uso de productos no energéticos de combustibles y de solventes","2.D.4 - Otros (Asfalto)",2018,"Indirecto","COVDM",0,0015168,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.1 - Industria de la Pulpa y el Papel",2018,"Indirecto","NOx",1,43,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.1 - Industria de la Pulpa y el Papel",2018,"Indirecto","CO",7,86,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.1 - Industria de la Pulpa y el Papel",2018,"Indirecto","COVDM",2,86,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.1 - Industria de la Pulpa y el Papel",2018,"Indirecto","SO2",2,86,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.2 - Industria de la Alimentación y Bebidas",2018,"Indirecto","COVDM",2,02588,"N/A","N/A",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.1 - Emisiones de la quema de biomasa",2018,"Indirecto","NOx",0,2753595,"N/A","N/A",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.1 - Emisiones de la quema de biomasa",2018,"Indirecto","CO",6,414915,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2018,"Indirecto","NOx",0,4179,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2018,"Indirecto","CO",125,3603,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2018,"Indirecto","COVDM",1,9849,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2018,"Indirecto","SO2",0,0414,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2018,"Indirecto","NOx",11,3475,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2018,"Indirecto","CO",1,0649,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2018,"Indirecto","COVDM",0,3966,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2018,"Indirecto","SO2",0,7952,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2019,"Indirecto","NOx",1,5504,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2019,"Indirecto","CO",0,4593,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2019,"Indirecto","COVDM",0,0476,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2019,"Indirecto","SO2",1,0443,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2019,"Indirecto","NOx",11,4303,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2019,"Indirecto","CO",11,7935,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2019,"Indirecto","COVDM",1,0768,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2019,"Indirecto","SO2",8,161,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2019,"Indirecto","NOx",24,4034,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2019,"Indirecto","CO",93,1087,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2019,"Indirecto","COVDM",14,4364,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2019,"Indirecto","SO2",0,0805,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2019,"Indirecto","NOx",6,8188,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2019,"Indirecto","CO",55,1618,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2019,"Indirecto","COVDM",9,028,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2019,"Indirecto","SO2",5,3409,"N/A","N/A",
"1 - Energía","1.B - Emisiones fugitivas de los combustibles","1.B.2 - Petróleo y Gas Natural",2019,"Indirecto","NOx",0,493,"N/A","N/A",
"1 - Energía","1.B - Emisiones fugitivas de los combustibles","1.B.2 - Petróleo y Gas Natural",2019,"Indirecto","CO",0,1849,"N/A","N/A",
"1 - Energía","1.B - Emisiones fugitivas de los combustibles","1.B.2 - Petróleo y Gas Natural",2019,"Indirecto","COVDM",0,8276,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.B - Industria Química","2.B.10 - Otros ",2019,"Indirecto","SO2",1,19,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.C - Industria de los metales","2.C.1 - Producción de hierro y acero",2019,"Indirecto","NOx",0,008,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.C - Industria de los metales","2.C.1 - Producción de hierro y acero",2019,"Indirecto","CO",0,1049,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.C - Industria de los metales","2.C.1 - Producción de hierro y acero",2019,"Indirecto","COVDM",0,0028,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.C - Industria de los metales","2.C.1 - Producción de hierro y acero",2019,"Indirecto","SO2",0,0037,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.D - Uso de productos no energéticos de combustibles y de solventes","2.D.3 - Uso de solventes",2019,"Indirecto","COVDM",17,34262696,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.D - Uso de productos no energéticos de combustibles y de solventes","2.D.4 - Otros (Asfalto)",2019,"Indirecto","COVDM",0,0012256,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.1 - Industria de la Pulpa y el Papel",2019,"Indirecto","NOx",1,51,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.1 - Industria de la Pulpa y el Papel",2019,"Indirecto","CO",8,28,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.1 - Industria de la Pulpa y el Papel",2019,"Indirecto","COVDM",3,01,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.1 - Industria de la Pulpa y el Papel",2019,"Indirecto","SO2",3,01,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.2 - Industria de la Alimentación y Bebidas",2019,"Indirecto","COVDM",2,01293,"N/A","N/A",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.1 - Emisiones de la quema de biomasa",2019,"Indirecto","NOx",0,2753595,"N/A","N/A",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.1 - Emisiones de la quema de biomasa",2019,"Indirecto","CO",6,414915,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2019,"Indirecto","NOx",0,3882,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2019,"Indirecto","CO",116,4733,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2019,"Indirecto","COVDM",1,8442,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2019,"Indirecto","SO2",0,0524,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2019,"Indirecto","NOx",12,4021,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2019,"Indirecto","CO",1,164,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2019,"Indirecto","COVDM",0,4336,"N/A","N/A",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2019,"Indirecto","SO2",1,0041,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2020,"Indirecto","NOx",3,5469,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2020,"Indirecto","CO",0,6339,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2020,"Indirecto","COVDM",0,0606,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2020,"Indirecto","SO2",0,8876,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2020,"Indirecto","NOx",11,6452,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2020,"Indirecto","CO",12,3077,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2020,"Indirecto","COVDM",1,2288,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2020,"Indirecto","SO2",6,7244,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2020,"Indirecto","NOx",23,2466,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2020,"Indirecto","CO",88,7507,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2020,"Indirecto","COVDM",13,5491,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2020,"Indirecto","SO2",0,06561,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2020,"Indirecto","NOx",5,6862,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2020,"Indirecto","CO",52,8217,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2020,"Indirecto","COVDM",8,6745,"N/A","N/A",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2020,"Indirecto","SO2",4,9413,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.B - Industria Química","2.B.10 - Otros ",2020,"Indirecto","SO2",1,16,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.C - Industria de los metales","2.C.1 - Producción de hierro y acero",2020,"Indirecto","NOx",0,0081,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.C - Industria de los metales","2.C.1 - Producción de hierro y acero",2020,"Indirecto","CO",0,1053,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.C - Industria de los metales","2.C.1 - Producción de hierro y acero",2020,"Indirecto","COVDM",0,0029,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.C - Industria de los metales","2.C.1 - Producción de hierro y acero",2020,"Indirecto","SO2",0,0037,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.D - Uso de productos no energéticos de combustibles y de solventes","2.D.3 - Uso de solventes",2020,"Indirecto","COVDM",15,72405084,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.D - Uso de productos no energéticos de combustibles y de solventes","2.D.4 - Otros (Asfalto)",2020,"Indirecto","COVDM",0,0007856,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.1 - Industria de la Pulpa y el Papel",2020,"Indirecto","NOx",1,55,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.1 - Industria de la Pulpa y el Papel",2020,"Indirecto","CO",8,55,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.1 - Industria de la Pulpa y el Papel",2020,"Indirecto","COVDM",3,11,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.1 - Industria de la Pulpa y el Papel",2020,"Indirecto","SO2",3,11,"N/A","N/A",
"2 - Procesos Industriales y Uso de Productos","2.H - Otros ","2.H.2 - Industria de la Alimentación y Bebidas",2020,"Indirecto","COVDM",2,10937,"N/A","N/A",
