id,nombre,operador_norm,web,continente,pais,pais_iso,ciudad,direccion,latitud,longitud,estado,estado_ord,anio_registro,inversion_usd_m,cap_mw,consumo_electrico_mw,consumo_agua_ml_año,agua_indirecta_ml_año,agua_total_ml_año,co2_ton_año,tecnologia_refrigeracion,riesgo_hidrico_cuenca,riesgo_hidrico_cuenca_ord,riesgo_hidrico_pais,riesgo_hidrico_pais_ord,divergencia_pais_cuenca,bws_descripcion,tamaño_categoria,tamaño_porredes
3336,Equinix TY8 - Tokyo,"Equinix, Inc.",https://www.equinix.com/locations/asia-colocation/japan-colocation/tokyo-data-centers/ty8/,Asia-Pacífico,Japón,JP,Tokyo,2-1-7 Higashi-shinagawa,35.622203,139.747926,operativo,2,2016,,,110.6,1743940800,2441517120,4185457920,418546,mixto,Medium - High (20-40%),3.0,Low - Medium (10-20%),2.0,1.0,MEDIO-BAJO: 10-20% del agua comprometida,,internacional
738,AT TOKYO (CC1/CC2),AT TOKYO Corporation,https://www.attokyo.co.jp,Asia-Pacífico,Japón,JP,Tokyo,,35.645435,139.793285,operativo,2,2010,,,110.6,1743940800,2441517120,4185457920,418546,evaporativa (agua),Medium - High (20-40%),3.0,Low - Medium (10-20%),2.0,1.0,MEDIO-BAJO: 10-20% del agua comprometida,,internacional
16,Digital Realty NYC (111 8th Ave),Digital Realty,https://www.digitalrealty.com,América del Norte,Estados Unidos,US,New York,111 8th Ave,40.741469,-74.003387,operativo,2,2010,,,110.6,1743940800,2441517120,4185457920,418546,evaporativa (agua),Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,internacional
1988,Equinix ME1/ME2 - Melbourne,"Equinix, Inc.",https://www.equinix.com/locations/asia-colocation/australia-colocation/melbourne-data-centers/me1/,Australia,Australia,AU,Melbourne,600 Lorimer Street,-37.821681,144.915458,operativo,2,2014,,,110.6,1743940800,2441517120,4185457920,418546,mixto,High (40-80%),4.0,High (40-80%),4.0,0.0,ALTO: entre 40-80% del agua disponible comprometida,,internacional
36,"Equinix NY2/NY4/NY5/NY6 - New York, Secaucus","Equinix, Inc.",https://www.equinix.com/locations/americas-colocation/united-states-colocation/new-york-data-centers/,América del Norte,Estados Unidos,US,Secaucus,800 Secaucus Road,40.778534,-74.072237,operativo,2,2010,,,110.6,1743940800,2441517120,4185457920,418546,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,internacional
208,Digital Realty Stockholm STO1-6,Digital Realty,https://www.interxion.com/,Europa,Suecia,SE,Stockholm,Esbogatan 11,59.422226,17.916696,operativo,2,2010,,,110.6,1743940800,2441517120,4185457920,418546,evaporativa (agua),Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,internacional
81,Digital Realty Zurich ZUR1,Digital Realty,https://www.digitalrealty.com/data-centers/zurich/sagereistrasse-35-glattbrugg-zurich-switzerland,Europa,Suiza,CH,Glattbrugg,Sägereistrasse 35,47.432702,8.557273,operativo,2,2010,,,110.6,1743940800,2441517120,4185457920,418546,evaporativa (agua),Low (<10%),1.0,Low (<10%),1.0,0.0,BAJO: menos del 10% del agua comprometida,,internacional
717,"Equinix PA3 - Paris, Saint-Denis","Equinix, Inc.",https://www.equinix.com/locations/france-colocation/paris-data-centers/pa3/,Europa,Francia,FR,Paris,"Rue Ambroise Croizat, 114",48.927166,2.350664,operativo,2,2010,,,110.6,1743940800,2441517120,4185457920,418546,mixto,Low - Medium (10-20%),2.0,Medium - High (20-40%),3.0,-1.0,MEDIO-ALTO: 20-40% del agua comprometida,,internacional
1320,"Equinix AM3 - Amsterdam, Science Park","Equinix, Inc.",https://www.equinix.com/locations/netherlands-colocation/amsterdam-data-centers/am3/,Europa,Países Bajos,NL,Amsterdam,Science Park 610,52.354686,4.958827,operativo,2,2012,,,110.6,1743940800,2441517120,4185457920,418546,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,internacional
64,"Digital Realty Amsterdam AMS3, AMS5-8, AMS10",Digital Realty,https://www.digitalrealty.com,Europa,Países Bajos,NL,Amsterdam,Cessnalaan 1,52.28415,4.770855,operativo,2,2010,,,110.6,1743940800,2441517120,4185457920,418546,evaporativa (agua),Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,internacional
4809,VITRO Makati 2,Vitro Inc.,https://www.epldt.com/data-center/,Asia-Pacífico,Filipinas,PH,Makati,"VITRO Makati DC Building, 222 Nicanor Garcia St., Barangay Bel-Air",14.564484,121.022368,operativo,2,2018,,,110.6,1743940800,2441517120,4185457920,418546,evaporativa (agua),Low - Medium (10-20%),2.0,Low - Medium (10-20%),2.0,0.0,MEDIO-BAJO: 10-20% del agua comprometida,,internacional
46,Digital Realty London LON1-3,Digital Realty,https://www.digitalrealty.com/data-centers/london/11-hanbury-st-london-united-kingdom,Europa,Reino Unido,GB,London,11 Hanbury Street,51.520397,-0.073777,operativo,2,2010,,,110.6,1743940800,2441517120,4185457920,418546,evaporativa (agua),High (40-80%),4.0,Low - Medium (10-20%),2.0,2.0,MEDIO-BAJO: 10-20% del agua comprometida,,internacional
2368,Cyber Data Center International Jakarta,Cyber Data Center International,http://www.cyberdc.net,Asia-Pacífico,Indonesia,ID,Jakarta Selatan,"Cyber Building, 1st & 2nd floor. Jl. Kuningan Barat no. 8",-6.238649,106.824078,operativo,2,2015,,,110.6,1743940800,2441517120,4185457920,418546,evaporativa (agua),Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,internacional
5304,Tecto TFOR1/2 (ex Globenet CLS & Big Lobster),Tecto Data Centers,https://tecto.com/,América del Sur,Brasil,BR,Fortaleza,Rua Raimundo Esteves 333,-3.734787,-38.458008,operativo,2,2018,,,110.6,1743940800,2441517120,4185457920,418546,evaporativa (agua),High (40-80%),4.0,Low - Medium (10-20%),2.0,2.0,MEDIO-BAJO: 10-20% del agua comprometida,,internacional
1289,"Teraco DB1 Durban, South Africa",Teraco Data Environments Pty Ltd,http://www.teraco.co.za,África,Sudáfrica,ZA,Durban,Riverhorse Valley,-29.783372,30.990127,operativo,2,2012,,,110.6,1743940800,2441517120,4185457920,418546,evaporativa (agua),Medium - High (20-40%),3.0,High (40-80%),4.0,-1.0,ALTO: entre 40-80% del agua disponible comprometida,,internacional
156,"Equinix SK1 - Stockholm, Bromma","Equinix, Inc.",https://www.equinix.com/locations/europe-colocation/sweden-colocation/stockholm-data-centers/sk1/,Europa,Suecia,SE,Stockholm,Mariehällsvägen 36,59.362574,17.955657,operativo,2,2010,,,110.6,1743940800,2441517120,4185457920,418546,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,internacional
1964,"Africa Data Centres, Nairobi NBO1, Kenya",Africa Data Centres,http://www.eastafricadatacentre.com/,África,Kenia,KE,Nairobi,Sameer Business Park,-1.34014,36.896534,operativo,2,2014,,,110.6,1743940800,2441517120,4185457920,418546,evaporativa (agua),Medium - High (20-40%),3.0,Low - Medium (10-20%),2.0,1.0,MEDIO-BAJO: 10-20% del agua comprometida,,internacional
439,NXDATA-1 Bucharest (BUH1),NXDATA,https://www.nxdata.ro,Europa,Rumanía,RO,Bucharest,8 Bulevardul Dimitrie Pompeiu,44.481916,26.120789,operativo,2,2010,,,110.6,1743940800,2441517120,4185457920,418546,evaporativa (agua),High (40-80%),4.0,Medium - High (20-40%),3.0,1.0,MEDIO-ALTO: 20-40% del agua comprometida,,internacional
76,"Equinix MA1 - Manchester, Williams/Kilburn","Equinix, Inc.",https://www.equinix.com/locations/united-kingdom-colocation/manchester-data-centers/ma1/,Europa,Reino Unido,GB,Manchester,Manchester Science Park,53.463112,-2.236869,operativo,2,2010,,,110.6,1743940800,2441517120,4185457920,418546,mixto,Medium - High (20-40%),3.0,Low - Medium (10-20%),2.0,1.0,MEDIO-BAJO: 10-20% del agua comprometida,,internacional
452,Equinix TY2 - Tokyo,"Equinix, Inc.",https://www.equinix.com/locations/asia-colocation/japan-colocation/tokyo-data-centers/ty2/,Asia-Pacífico,Japón,JP,Tokyo,3-8-21 Higashi-Shinagawa,35.617432,139.748106,operativo,2,2010,,,110.6,1743940800,2441517120,4185457920,418546,mixto,Medium - High (20-40%),3.0,Low - Medium (10-20%),2.0,1.0,MEDIO-BAJO: 10-20% del agua comprometida,,internacional
86,Equinix SE2/SE3 - Seattle,"Equinix, Inc.",https://www.equinix.com/locations/americas-colocation/united-states-colocation/seattle-data-centers/,América del Norte,Estados Unidos,US,Seattle,2001 Sixth Avenue,47.614358,-122.338864,operativo,2,2010,,,110.6,1743940800,2441517120,4185457920,418546,mixto,Medium - High (20-40%),3.0,Medium - High (20-40%),3.0,0.0,MEDIO-ALTO: 20-40% del agua comprometida,,internacional
1374,Cirion Rio de Janeiro - RIO1,Cirion,http://www.ciriontechnologies.com,América del Sur,Brasil,BR,Rio de Janeiro,"Avenida Pedro II, 329",-22.904959,-43.217935,operativo,2,2013,,,110.6,1743940800,2441517120,4185457920,418546,evaporativa (agua),Medium - High (20-40%),3.0,Low - Medium (10-20%),2.0,1.0,MEDIO-BAJO: 10-20% del agua comprometida,,internacional
350,165 Halsey Meet-Me Room,Tishman Real Estate Services,http://www.165halsey.com/,América del Norte,Estados Unidos,US,Newark,165 Halsey St,40.736844,-74.173402,operativo,2,2010,,,110.6,1743940800,2441517120,4185457920,418546,evaporativa (agua),High (40-80%),4.0,Medium - High (20-40%),3.0,1.0,MEDIO-ALTO: 20-40% del agua comprometida,,internacional
1660,NEXTDC S1,NEXTDC,http://www.nextdc.com,Australia,Australia,AU,Sydney,4 Eden Park Drive,-33.785263,151.13149,operativo,2,2013,,,110.6,1743940800,2441517120,4185457920,418546,evaporativa (agua),Medium - High (20-40%),3.0,High (40-80%),4.0,-1.0,ALTO: entre 40-80% del agua disponible comprometida,,internacional
196,DigiCo Sydney SYD1 (formerly Global Switch Australia),DigiCo,http://www.iseek.com.au,Australia,Australia,AU,Sydney,400 Harris Street,-33.875599,151.197691,operativo,2,2010,,,110.6,1743940800,2441517120,4185457920,418546,evaporativa (agua),Medium - High (20-40%),3.0,High (40-80%),4.0,-1.0,ALTO: entre 40-80% del agua disponible comprometida,,internacional
274,"WIIT Datacenter DUS1, DUS2, DUS3, DUS4, DUS6, DUS7",WIIT Group,http://www.wiit.cloud,Europa,Alemania,DE,Düsseldorf,Am Gatherhof 44,51.267301,6.81752,operativo,2,2010,,,110.6,1743940800,2441517120,4185457920,418546,evaporativa (agua),Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,internacional
69,Equinix DA3 - Dallas,"Equinix, Inc.",https://www.equinix.com/locations/americas-colocation/united-states-colocation/dallas-data-centers/da3/,América del Norte,Estados Unidos,US,Dallas,1950 N Stemmons Fwy,32.800955,-96.81955,operativo,2,2010,,,110.6,1743940800,2441517120,4185457920,418546,mixto,Low - Medium (10-20%),2.0,Medium - High (20-40%),3.0,-1.0,MEDIO-ALTO: 20-40% del agua comprometida,,internacional
68,Digital Realty Brussels BRU1,Digital Realty,https://www.digitalrealty.com/data-centers/brussels/wezembeekstraat-2-bus-1-zaventem-belgium,Europa,Bélgica,BE,Brussels,Wezenbeekstraat 2,50.870502,4.476941,operativo,2,2010,,,110.6,1743940800,2441517120,4185457920,418546,evaporativa (agua),Extremely High (>80%),5.0,High (40-80%),4.0,1.0,ALTO: entre 40-80% del agua disponible comprometida,,internacional
11144,neuCentrIX - Karet Tengsin,PT Telekomunikasi Indonesia Int,https://www.neucentrix.co.id/,Asia-Pacífico,Indonesia,ID,Jakarta Pusat,"Jl. K.H. Mas Mansyur No.1, RT.13/RW.8,",-6.202663,106.816077,operativo,2,2021,,,110.6,1743940800,2441517120,4185457920,418546,evaporativa (agua),Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,internacional
460,AIMS Kuala Lumpur,AIMS Data Centre Sdn Bhd,http://www.aims.com.my/,Asia-Pacífico,Malasia,MY,Kuala Lumpur,"Ground Floor, Menara AIMS",3.14969,101.70634,operativo,2,2010,,,110.6,1743940800,2441517120,4185457920,418546,evaporativa (agua),Low (<10%),1.0,Low (<10%),1.0,0.0,BAJO: menos del 10% del agua comprometida,,internacional
445,CarrierColo Berlin Luetzow (I/P/B/ site B),IPB Internet Provider in Berlin GmbH,http://www.carrier-colo.com/,Europa,Alemania,DE,Berlin,Lützowstrasse 105/106,52.50192,13.36945,operativo,2,2010,,,110.6,1743940800,2441517120,4185457920,418546,evaporativa (agua),High (40-80%),4.0,Medium - High (20-40%),3.0,1.0,MEDIO-ALTO: 20-40% del agua comprometida,,internacional
7580,Ascenty SPO02 - São Paulo,Ascenty DataCenters e Telecom,https://www.ascenty.com/data-centers/sao-paulo-capital/sao-paulo-2/,América del Sur,Brasil,BR,Osasco,"Av. Roberto Pinto Sobrinho, 350",-23.492259,-46.777232,operativo,2,2019,,,22.12,348788160,488303424,837091584,83709,mixto,High (40-80%),4.0,Low - Medium (10-20%),2.0,2.0,MEDIO-BAJO: 10-20% del agua comprometida,,nacional
63,Global Switch Amsterdam,Global Switch,https://www.globalswitch.com/locations/amsterdam,Europa,Países Bajos,NL,Amsterdam,Johan Huizingalaan 759,52.343984,4.828711,operativo,2,2010,,,22.12,348788160,488303424,837091584,83709,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,nacional
466,Digital Realty CHI (350 E Cermak),Digital Realty,https://www.digitalrealty.com,América del Norte,Estados Unidos,US,Chicago,350 E Cermak Rd.,41.85365,-87.618342,operativo,2,2010,,,22.12,348788160,488303424,837091584,83709,evaporativa (agua),Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,nacional
148,Digital Realty Copenhagen CPH1-3,Digital Realty,https://www.digitalrealty.com/data-centers/copenhagen/industriparken-area-ballerup-denmark,Europa,Dinamarca,DK,Copenhagen,Industriparken 20A,55.728092,12.377482,operativo,2,2010,,,22.12,348788160,488303424,837091584,83709,evaporativa (agua),Medium - High (20-40%),3.0,Medium - High (20-40%),3.0,0.0,MEDIO-ALTO: 20-40% del agua comprometida,,nacional
3630,DataCentre220,Data Centre Limited,http://www.datacentre.co.nz,Asia-Pacífico,Nueva Zelanda,NZ,Auckland,220 Queen Street,-36.849346,174.765412,operativo,2,2017,,,22.12,348788160,488303424,837091584,83709,mixto,Low (<10%),1.0,Low (<10%),1.0,0.0,BAJO: menos del 10% del agua comprometida,,nacional
12602,ProDC,PT SOLUSI DATA CEPAT,https://prodc.id/,Asia-Pacífico,Indonesia,ID,Jakarta Selatan,"Jl. Kuningan Barat Raya No.9B, RT03 RW02",-6.239248,106.825258,operativo,2,2022,,,22.12,348788160,488303424,837091584,83709,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,nacional
1940,NEXTDC P1,NEXTDC,http://www.nextdc.com,Australia,Australia,AU,Málaga,4 Millrose Drive,-31.864402,115.895935,operativo,2,2014,,,22.12,348788160,488303424,837091584,83709,mixto,Low - Medium (10-20%),2.0,High (40-80%),4.0,-2.0,ALTO: entre 40-80% del agua disponible comprometida,,nacional
683,"Equinix FR4 - Frankfurt, West","Equinix, Inc.",https://www.equinix.com/locations/germany-colocation/frankfurt-data-centers/fr4/,Europa,Alemania,DE,Frankfurt,Lärchenstrasse 110,50.097939,8.587964,operativo,2,2010,,,22.12,348788160,488303424,837091584,83709,mixto,High (40-80%),4.0,Medium - High (20-40%),3.0,1.0,MEDIO-ALTO: 20-40% del agua comprometida,,nacional
1340,NEXTDC B1,NEXTDC,http://www.nextdc.com,Australia,Australia,AU,Brisbane,20 Wharf Street,-27.465523,153.029645,operativo,2,2012,,,22.12,348788160,488303424,837091584,83709,mixto,High (40-80%),4.0,High (40-80%),4.0,0.0,ALTO: entre 40-80% del agua disponible comprometida,,nacional
40,Digital Realty London LHR20,Digital Realty,https://www.interxion.com/,Europa,Reino Unido,GB,London,Sovereign House,51.499819,-0.010775,operativo,2,2010,,,22.12,348788160,488303424,837091584,83709,evaporativa (agua),High (40-80%),4.0,Low - Medium (10-20%),2.0,2.0,MEDIO-BAJO: 10-20% del agua comprometida,,nacional
5019,icolo.io Mombasa One (MBA1),icolo,https://www.icolo.io/locations/mombasa/,África,Kenia,KE,Miritini,Romollas,-4.007737,39.590389,operativo,2,2018,,,22.12,348788160,488303424,837091584,83709,mixto,Medium - High (20-40%),3.0,Low - Medium (10-20%),2.0,1.0,MEDIO-BAJO: 10-20% del agua comprometida,,nacional
1355,Equinix DX1 - Dubai,"Equinix, Inc.",https://www.equinix.com/data-centers/europe-colocation/united-arab-emirates-colocation/dubai-data-centers/dx1,Oriente Medio,Emiratos Árabes,AE,Dubai,International Media Production Zone (IMPZ),25.02618,55.18695,operativo,2,2012,,,22.12,348788160,488303424,837091584,83709,mixto,High (40-80%),4.0,Extremely High (>80%),5.0,-1.0,CRÍTICO: más del 80% del agua disponible ya está comprometida,,nacional
2206,Equinix TR2 - Toronto,"Equinix, Inc.",https://www.equinix.com/locations/americas-colocation/canada-colocation/toronto-data-center/tr2/,América del Norte,Canadá,CA,Toronto,45 Parliament St,43.650854,-79.361951,operativo,2,2015,,,22.12,348788160,488303424,837091584,83709,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,nacional
4688,NEXTDC B2,NEXTDC,https://www.nextdc.com/data-centres/b2-brisbane-data-centre,Australia,Australia,AU,Fortitude Valley,454 St. Pauls Terrace,-27.453902,153.0332,operativo,2,2017,,,22.12,348788160,488303424,837091584,83709,mixto,High (40-80%),4.0,High (40-80%),4.0,0.0,ALTO: entre 40-80% del agua disponible comprometida,,nacional
554,TATA Communications Mumbai,TATA Communications Ltd,http://www.tatacommunications.com,Asia-Pacífico,India,IN,Mumbai,Kashinath Dhuru Marg,19.020332,72.83155,operativo,2,2010,,,22.12,348788160,488303424,837091584,83709,mixto,Low - Medium (10-20%),2.0,Extremely High (>80%),5.0,-3.0,CRÍTICO: más del 80% del agua disponible ya está comprometida,,nacional
11837,EDGE1 (EG1) - Digital Edge JKT1 - Jakarta,Digital Edge Indonesia,https://id.digitaledgedc.com/data-centers/edge1,Asia-Pacífico,Indonesia,ID,Jakarta Selatan,Jl. Kuningan Barat Raya,-6.239071,106.824549,operativo,2,2022,,,22.12,348788160,488303424,837091584,83709,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,nacional
1944,Cologix MTL3,"Cologix, Inc.",http://www.cologix.com,América del Norte,Canadá,CA,Montreal,1250 Rene Levesque West,45.497188,-73.570471,operativo,2,2014,,,22.12,348788160,488303424,837091584,83709,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,nacional
775,Cologix TOR1,"Cologix, Inc.",http://www.cologix.com,América del Norte,Canadá,CA,Toronto,151 Front St W.,43.644632,-79.384228,operativo,2,2010,,,22.12,348788160,488303424,837091584,83709,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,nacional
8615,Equinix SY5 - Sydney,"Equinix, Inc.",https://www.equinix.com/locations/asia-colocation/australia-colocation/sydney-data-centers/sy5/,Australia,Australia,AU,Sydney,"Unit B, 200 Bourke Road",-33.918198,151.1893,operativo,2,2020,,,22.12,348788160,488303424,837091584,83709,mixto,Medium - High (20-40%),3.0,High (40-80%),4.0,-1.0,ALTO: entre 40-80% del agua disponible comprometida,,nacional
10212,NEX Datacenter (NEX-JK2) Jakarta,PT. CBN Nusantara,http://www.nexdatacenter.com,Asia-Pacífico,Indonesia,ID,Jakarta Selatan,M-Ten Bldg,-6.239711,106.824436,operativo,2,2021,,,22.12,348788160,488303424,837091584,83709,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,nacional
127,Equinix MD2 - Madrid,"Equinix, Inc.",https://www.equinix.com/locations/spain-colocation/madrid-data-centers/md2/,Europa,España,ES,Alcobendas,Calle Valgrande 6,40.536855,-3.648584,operativo,2,2010,,,22.12,348788160,488303424,837091584,83709,mixto,Extremely High (>80%),5.0,High (40-80%),4.0,1.0,ALTO: entre 40-80% del agua disponible comprometida,,nacional
668,CoreSite - Reston (VA1),CoreSite,http://www.coresite.com,América del Norte,Estados Unidos,US,Reston,12100 Sunrise Valley Drive,38.950631,-77.364541,operativo,2,2010,,,22.12,348788160,488303424,837091584,83709,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,nacional
